,combo-id,inst-id,file-name,stripe-thresh-cov-zero,file-subpaths
845,8,8-46,8-46.png,137.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-46.png']"
846,8,8-47,8-47.png,44.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-47.png']"
847,8,8-48,8-48.png,240.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-48.png']"
848,8,8-49,8-49.png,106.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-49.png']"
849,8,8-50,8-50.png,251.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-50.png']"
850,8,8-51,8-51.png,495.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-51.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-51.png']"
851,8,8-52,8-52.png,266.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-52.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-52.png']"
852,8,8-53,8-53.png,369.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-53.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-53.png']"
853,8,8-54,8-54.png,145.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-54.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-54.png']"
854,8,8-55,8-55.png,672.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-55.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-55.png']"
855,8,8-56,8-56.png,629.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-56.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-56.png']"
856,8,8-57,8-57.png,171.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-57.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-57.png']"
857,8,8-58,8-58.png,74.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-58.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-58.png']"
858,8,8-59,8-59.png,267.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-59.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-59.png']"
859,8,8-60,8-60.png,143.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-60.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-60.png']"
860,8,8-61,8-61.png,406.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-61.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-61.png']"
861,8,8-62,8-62.png,324.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-62.png']"
862,8,8-63,8-63.png,63.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-63.png']"
863,8,8-64,8-64.png,1637.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-64.png']"
864,8,8-65,8-65.png,1.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-65.png']"
865,8,8-66,8-66.png,0.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-66.png']"
866,8,8-67,8-67.png,31.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-67.png']"
867,8,8-68,8-68.png,465.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-68.png']"
868,8,8-69,8-69.png,4.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-69.png']"
869,8,8-70,8-70.png,25.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-70.png']"
870,8,8-71,8-71.png,1040.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-71.png']"
871,8,8-72,8-72.png,67.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-72.png']"
872,8,8-73,8-73.png,103.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-73.png']"
873,8,8-74,8-74.png,241.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-74.png']"
874,8,8-75,8-75.png,355.0,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/8/8-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/8/8-75.png']"
