,combo-id,inst-id,file-name,stripe-thresh-cov-zero
506,5,5-7,5\5-7.png,40.0
507,5,5-8,5\5-8.png,53.0
508,5,5-9,5\5-9.png,935.0
509,5,5-10,5\5-10.png,222.0
510,5,5-11,5\5-11.png,26.0
511,5,5-12,5\5-12.png,40.0
512,5,5-13,5\5-13.png,89.0
513,5,5-14,5\5-14.png,572.0
514,5,5-15,5\5-15.png,227.0
515,5,5-16,5\5-16.png,267.0
516,5,5-17,5\5-17.png,172.0
517,5,5-18,5\5-18.png,165.0
518,5,5-19,5\5-19.png,72.0
519,5,5-20,5\5-20.png,1299.0
520,5,5-21,5\5-21.png,288.0
521,5,5-22,5\5-22.png,792.0
522,5,5-23,5\5-23.png,114.0
523,5,5-24,5\5-24.png,40.0
524,5,5-25,5\5-25.png,1423.0
525,5,5-26,5\5-26.png,472.0
526,5,5-27,5\5-27.png,294.0
527,5,5-28,5\5-28.png,233.0
528,5,5-29,5\5-29.png,193.0
529,5,5-30,5\5-30.png,128.0
530,5,5-31,5\5-31.png,617.0
531,5,5-32,5\5-32.png,68.0
532,5,5-33,5\5-33.png,16.0
533,5,5-34,5\5-34.png,222.0
534,5,5-35,5\5-35.png,1248.0
535,5,5-36,5\5-36.png,1.0
536,5,5-37,5\5-37.png,66.0
537,5,5-38,5\5-38.png,93.0
538,5,5-39,5\5-39.png,431.0
539,5,5-40,5\5-40.png,255.0
540,5,5-41,5\5-41.png,468.0
541,5,5-42,5\5-42.png,275.0
542,5,5-43,5\5-43.png,483.0
543,5,5-44,5\5-44.png,177.0
544,5,5-45,5\5-45.png,8.0
545,5,5-46,5\5-46.png,64.0
546,5,5-47,5\5-47.png,146.0
547,5,5-48,5\5-48.png,425.0
548,5,5-49,5\5-49.png,700.0
549,5,5-50,5\5-50.png,457.0
550,5,5-51,5\5-51.png,27.0
551,5,5-52,5\5-52.png,367.0
552,5,5-53,5\5-53.png,287.0
553,5,5-54,5\5-54.png,162.0
554,5,5-55,5\5-55.png,369.0
555,5,5-56,5\5-56.png,7.0
556,5,5-57,5\5-57.png,28.0
557,5,5-58,5\5-58.png,110.0
558,5,5-59,5\5-59.png,224.0
559,5,5-60,5\5-60.png,173.0
560,5,5-61,5\5-61.png,293.0
561,5,5-62,5\5-62.png,9.0
562,5,5-63,5\5-63.png,255.0
563,5,5-64,5\5-64.png,218.0
564,5,5-65,5\5-65.png,167.0
565,5,5-66,5\5-66.png,707.0
566,5,5-67,5\5-67.png,844.0
567,5,5-68,5\5-68.png,101.0
568,5,5-69,5\5-69.png,181.0
569,5,5-70,5\5-70.png,38.0
570,5,5-71,5\5-71.png,6.0
571,5,5-72,5\5-72.png,208.0
572,5,5-73,5\5-73.png,218.0
573,5,5-74,5\5-74.png,145.0
574,5,5-75,5\5-75.png,87.0
575,5,5-76,5\5-76.png,128.0
576,5,5-77,5\5-77.png,184.0
577,5,5-78,5\5-78.png,276.0
578,5,5-79,5\5-79.png,208.0
579,5,5-80,5\5-80.png,616.0
580,5,5-81,5\5-81.png,63.0
581,5,5-82,5\5-82.png,346.0
582,5,5-83,5\5-83.png,103.0
583,5,5-84,5\5-84.png,308.0
584,5,5-85,5\5-85.png,594.0
585,5,5-86,5\5-86.png,6.0
586,5,5-87,5\5-87.png,254.0
587,5,5-88,5\5-88.png,26.0
588,5,5-89,5\5-89.png,240.0
589,5,5-90,5\5-90.png,76.0
590,5,5-91,5\5-91.png,657.0
591,5,5-92,5\5-92.png,0.0
592,5,5-93,5\5-93.png,249.0
593,5,5-94,5\5-94.png,7.0
594,5,5-95,5\5-95.png,212.0
595,5,5-96,5\5-96.png,694.0
596,5,5-97,5\5-97.png,28.0
597,5,5-98,5\5-98.png,160.0
598,5,5-99,5\5-99.png,260.0
599,5,5-100,5\5-100.png,231.0
800,8,8-1,8\8-1.png,9.0
801,8,8-2,8\8-2.png,228.0
802,8,8-3,8\8-3.png,1290.0
803,8,8-4,8\8-4.png,13.0
804,8,8-5,8\8-5.png,185.0
805,8,8-6,8\8-6.png,213.0
806,8,8-7,8\8-7.png,56.0
807,8,8-8,8\8-8.png,99.0
808,8,8-9,8\8-9.png,712.0
809,8,8-10,8\8-10.png,113.0
810,8,8-11,8\8-11.png,84.0
811,8,8-12,8\8-12.png,45.0
812,8,8-13,8\8-13.png,189.0
813,8,8-14,8\8-14.png,33.0
814,8,8-15,8\8-15.png,226.0
815,8,8-16,8\8-16.png,229.0
816,8,8-17,8\8-17.png,34.0
817,8,8-18,8\8-18.png,273.0
818,8,8-19,8\8-19.png,327.0
819,8,8-20,8\8-20.png,0.0
820,8,8-21,8\8-21.png,2.0
821,8,8-22,8\8-22.png,827.0
822,8,8-23,8\8-23.png,0.0
823,8,8-24,8\8-24.png,147.0
824,8,8-25,8\8-25.png,75.0
825,8,8-26,8\8-26.png,583.0
826,8,8-27,8\8-27.png,42.0
827,8,8-28,8\8-28.png,15.0
828,8,8-29,8\8-29.png,725.0
829,8,8-30,8\8-30.png,35.0
830,8,8-31,8\8-31.png,443.0
831,8,8-32,8\8-32.png,90.0
832,8,8-33,8\8-33.png,71.0
833,8,8-34,8\8-34.png,718.0
834,8,8-35,8\8-35.png,44.0
835,8,8-36,8\8-36.png,740.0
836,8,8-37,8\8-37.png,75.0
837,8,8-38,8\8-38.png,85.0
838,8,8-39,8\8-39.png,889.0
839,8,8-40,8\8-40.png,137.0
840,8,8-41,8\8-41.png,42.0
841,8,8-42,8\8-42.png,52.0
842,8,8-43,8\8-43.png,284.0
843,8,8-44,8\8-44.png,37.0
844,8,8-45,8\8-45.png,394.0
845,8,8-46,8\8-46.png,12.0
846,8,8-47,8\8-47.png,72.0
847,8,8-48,8\8-48.png,274.0
848,8,8-49,8\8-49.png,215.0
849,8,8-50,8\8-50.png,492.0
850,8,8-51,8\8-51.png,73.0
851,8,8-52,8\8-52.png,220.0
852,8,8-53,8\8-53.png,216.0
853,8,8-54,8\8-54.png,1337.0
854,8,8-55,8\8-55.png,102.0
855,8,8-56,8\8-56.png,87.0
856,8,8-57,8\8-57.png,199.0
857,8,8-58,8\8-58.png,313.0
858,8,8-59,8\8-59.png,239.0
859,8,8-60,8\8-60.png,93.0
860,8,8-61,8\8-61.png,76.0
861,8,8-62,8\8-62.png,1239.0
862,8,8-63,8\8-63.png,1085.0
863,8,8-64,8\8-64.png,273.0
864,8,8-65,8\8-65.png,356.0
865,8,8-66,8\8-66.png,89.0
866,8,8-67,8\8-67.png,334.0
867,8,8-68,8\8-68.png,245.0
868,8,8-69,8\8-69.png,68.0
869,8,8-70,8\8-70.png,790.0
870,8,8-71,8\8-71.png,4.0
871,8,8-72,8\8-72.png,203.0
872,8,8-73,8\8-73.png,158.0
873,8,8-74,8\8-74.png,752.0
874,8,8-75,8\8-75.png,1070.0
875,8,8-76,8\8-76.png,820.0
876,8,8-77,8\8-77.png,124.0
877,8,8-78,8\8-78.png,395.0
878,8,8-79,8\8-79.png,246.0
879,8,8-80,8\8-80.png,99.0
880,8,8-81,8\8-81.png,1.0
881,8,8-82,8\8-82.png,12.0
882,8,8-83,8\8-83.png,188.0
883,8,8-84,8\8-84.png,331.0
884,8,8-85,8\8-85.png,620.0
885,8,8-86,8\8-86.png,901.0
886,8,8-87,8\8-87.png,92.0
887,8,8-88,8\8-88.png,183.0
888,8,8-89,8\8-89.png,364.0
889,8,8-90,8\8-90.png,48.0
890,8,8-91,8\8-91.png,718.0
891,8,8-92,8\8-92.png,4.0
892,8,8-93,8\8-93.png,7.0
893,8,8-94,8\8-94.png,69.0
894,8,8-95,8\8-95.png,136.0
895,8,8-96,8\8-96.png,151.0
896,8,8-97,8\8-97.png,313.0
897,8,8-98,8\8-98.png,750.0
898,8,8-99,8\8-99.png,774.0
899,8,8-100,8\8-100.png,866.0
1100,11,11-1,11\11-1.png,374.0
1101,11,11-2,11\11-2.png,215.0
1102,11,11-3,11\11-3.png,145.0
1103,11,11-4,11\11-4.png,597.0
1104,11,11-5,11\11-5.png,297.0
1105,11,11-6,11\11-6.png,528.0
1106,11,11-7,11\11-7.png,324.0
1107,11,11-8,11\11-8.png,49.0
1108,11,11-9,11\11-9.png,350.0
1109,11,11-10,11\11-10.png,91.0
1110,11,11-11,11\11-11.png,189.0
1111,11,11-12,11\11-12.png,1091.0
1112,11,11-13,11\11-13.png,71.0
1113,11,11-14,11\11-14.png,1987.0
1114,11,11-15,11\11-15.png,267.0
1115,11,11-16,11\11-16.png,17.0
1116,11,11-17,11\11-17.png,113.0
1117,11,11-18,11\11-18.png,37.0
1118,11,11-19,11\11-19.png,814.0
1119,11,11-20,11\11-20.png,575.0
1120,11,11-21,11\11-21.png,523.0
1121,11,11-22,11\11-22.png,25.0
1122,11,11-23,11\11-23.png,8.0
1123,11,11-24,11\11-24.png,28.0
1124,11,11-25,11\11-25.png,28.0
1125,11,11-26,11\11-26.png,115.0
1126,11,11-27,11\11-27.png,342.0
1127,11,11-28,11\11-28.png,255.0
1128,11,11-29,11\11-29.png,144.0
1129,11,11-30,11\11-30.png,5.0
1130,11,11-31,11\11-31.png,219.0
1131,11,11-32,11\11-32.png,1173.0
1132,11,11-33,11\11-33.png,267.0
1133,11,11-34,11\11-34.png,133.0
1134,11,11-35,11\11-35.png,797.0
1135,11,11-36,11\11-36.png,207.0
1136,11,11-37,11\11-37.png,474.0
1137,11,11-38,11\11-38.png,1226.0
1138,11,11-39,11\11-39.png,33.0
1139,11,11-40,11\11-40.png,121.0
1140,11,11-41,11\11-41.png,438.0
1141,11,11-42,11\11-42.png,24.0
1142,11,11-43,11\11-43.png,265.0
1143,11,11-44,11\11-44.png,507.0
1144,11,11-45,11\11-45.png,12.0
1145,11,11-46,11\11-46.png,341.0
1146,11,11-47,11\11-47.png,1262.0
1147,11,11-48,11\11-48.png,448.0
1148,11,11-49,11\11-49.png,141.0
1149,11,11-50,11\11-50.png,28.0
1150,11,11-51,11\11-51.png,1302.0
1151,11,11-52,11\11-52.png,83.0
1152,11,11-53,11\11-53.png,145.0
1153,11,11-54,11\11-54.png,149.0
1154,11,11-55,11\11-55.png,79.0
1155,11,11-56,11\11-56.png,244.0
1156,11,11-57,11\11-57.png,27.0
1157,11,11-58,11\11-58.png,479.0
1158,11,11-59,11\11-59.png,199.0
1159,11,11-60,11\11-60.png,139.0
1160,11,11-61,11\11-61.png,131.0
1161,11,11-62,11\11-62.png,571.0
1162,11,11-63,11\11-63.png,372.0
1163,11,11-64,11\11-64.png,1191.0
1164,11,11-65,11\11-65.png,249.0
1165,11,11-66,11\11-66.png,289.0
1166,11,11-67,11\11-67.png,191.0
1167,11,11-68,11\11-68.png,1099.0
1168,11,11-69,11\11-69.png,47.0
1169,11,11-70,11\11-70.png,8.0
1170,11,11-71,11\11-71.png,28.0
1171,11,11-72,11\11-72.png,950.0
1172,11,11-73,11\11-73.png,73.0
1173,11,11-74,11\11-74.png,44.0
1174,11,11-75,11\11-75.png,514.0
1175,11,11-76,11\11-76.png,119.0
1176,11,11-77,11\11-77.png,399.0
1177,11,11-78,11\11-78.png,178.0
1178,11,11-79,11\11-79.png,5.0
1179,11,11-80,11\11-80.png,5.0
1180,11,11-81,11\11-81.png,84.0
1181,11,11-82,11\11-82.png,55.0
1182,11,11-83,11\11-83.png,254.0
1183,11,11-84,11\11-84.png,159.0
1184,11,11-85,11\11-85.png,251.0
1185,11,11-86,11\11-86.png,606.0
1186,11,11-87,11\11-87.png,1550.0
1187,11,11-88,11\11-88.png,1498.0
1188,11,11-89,11\11-89.png,888.0
1189,11,11-90,11\11-90.png,120.0
1190,11,11-91,11\11-91.png,118.0
1191,11,11-92,11\11-92.png,111.0
1192,11,11-93,11\11-93.png,179.0
1193,11,11-94,11\11-94.png,554.0
1194,11,11-95,11\11-95.png,1.0
1195,11,11-96,11\11-96.png,60.0
1196,11,11-97,11\11-97.png,499.0
1197,11,11-98,11\11-98.png,136.0
1198,11,11-99,11\11-99.png,54.0
1199,11,11-100,11\11-100.png,336.0
1400,14,14-1,14\14-1.png,46.0
1401,14,14-2,14\14-2.png,12.0
1402,14,14-3,14\14-3.png,318.0
1403,14,14-4,14\14-4.png,477.0
1404,14,14-5,14\14-5.png,36.0
1405,14,14-6,14\14-6.png,49.0
1406,14,14-7,14\14-7.png,239.0
1407,14,14-8,14\14-8.png,589.0
1408,14,14-9,14\14-9.png,0.0
1409,14,14-10,14\14-10.png,184.0
1410,14,14-11,14\14-11.png,10.0
1411,14,14-12,14\14-12.png,56.0
1412,14,14-13,14\14-13.png,50.0
1413,14,14-14,14\14-14.png,2.0
1414,14,14-15,14\14-15.png,58.0
1415,14,14-16,14\14-16.png,0.0
1416,14,14-17,14\14-17.png,0.0
1417,14,14-18,14\14-18.png,21.0
1418,14,14-19,14\14-19.png,94.0
1419,14,14-20,14\14-20.png,80.0
1420,14,14-21,14\14-21.png,23.0
1421,14,14-22,14\14-22.png,145.0
1422,14,14-23,14\14-23.png,170.0
1423,14,14-24,14\14-24.png,4.0
1424,14,14-25,14\14-25.png,404.0
1425,14,14-26,14\14-26.png,12.0
1426,14,14-27,14\14-27.png,15.0
1427,14,14-28,14\14-28.png,0.0
1428,14,14-29,14\14-29.png,0.0
1429,14,14-30,14\14-30.png,0.0
1430,14,14-31,14\14-31.png,0.0
1431,14,14-32,14\14-32.png,40.0
1432,14,14-33,14\14-33.png,0.0
1433,14,14-34,14\14-34.png,228.0
1434,14,14-35,14\14-35.png,7.0
1435,14,14-36,14\14-36.png,52.0
1436,14,14-37,14\14-37.png,84.0
1437,14,14-38,14\14-38.png,109.0
1438,14,14-39,14\14-39.png,18.0
1439,14,14-40,14\14-40.png,546.0
1440,14,14-41,14\14-41.png,27.0
1441,14,14-42,14\14-42.png,4.0
1442,14,14-43,14\14-43.png,17.0
1443,14,14-44,14\14-44.png,83.0
1444,14,14-45,14\14-45.png,226.0
1445,14,14-46,14\14-46.png,30.0
1446,14,14-47,14\14-47.png,124.0
1447,14,14-48,14\14-48.png,213.0
1448,14,14-49,14\14-49.png,444.0
1449,14,14-50,14\14-50.png,37.0
1450,14,14-51,14\14-51.png,91.0
1451,14,14-52,14\14-52.png,6.0
1452,14,14-53,14\14-53.png,107.0
1453,14,14-54,14\14-54.png,183.0
1454,14,14-55,14\14-55.png,0.0
1455,14,14-56,14\14-56.png,158.0
1456,14,14-57,14\14-57.png,654.0
1457,14,14-58,14\14-58.png,0.0
1458,14,14-59,14\14-59.png,0.0
1459,14,14-60,14\14-60.png,682.0
1460,14,14-61,14\14-61.png,10.0
1461,14,14-62,14\14-62.png,2.0
1462,14,14-63,14\14-63.png,179.0
1463,14,14-64,14\14-64.png,673.0
1464,14,14-65,14\14-65.png,1.0
1465,14,14-66,14\14-66.png,9.0
1466,14,14-67,14\14-67.png,600.0
1467,14,14-68,14\14-68.png,1197.0
1468,14,14-69,14\14-69.png,0.0
1469,14,14-70,14\14-70.png,0.0
1470,14,14-71,14\14-71.png,45.0
1471,14,14-72,14\14-72.png,147.0
1472,14,14-73,14\14-73.png,144.0
1473,14,14-74,14\14-74.png,163.0
1474,14,14-75,14\14-75.png,3.0
1475,14,14-76,14\14-76.png,1.0
1476,14,14-77,14\14-77.png,1572.0
1477,14,14-78,14\14-78.png,19.0
1478,14,14-79,14\14-79.png,0.0
1479,14,14-80,14\14-80.png,726.0
1480,14,14-81,14\14-81.png,6.0
1481,14,14-82,14\14-82.png,26.0
1482,14,14-83,14\14-83.png,24.0
1483,14,14-84,14\14-84.png,87.0
1484,14,14-85,14\14-85.png,253.0
1485,14,14-86,14\14-86.png,4.0
1486,14,14-87,14\14-87.png,0.0
1487,14,14-88,14\14-88.png,63.0
1488,14,14-89,14\14-89.png,33.0
1489,14,14-90,14\14-90.png,1098.0
1490,14,14-91,14\14-91.png,1.0
1491,14,14-92,14\14-92.png,7.0
1492,14,14-93,14\14-93.png,763.0
1493,14,14-94,14\14-94.png,55.0
1494,14,14-95,14\14-95.png,5.0
1495,14,14-96,14\14-96.png,348.0
1496,14,14-97,14\14-97.png,28.0
1497,14,14-98,14\14-98.png,18.0
1498,14,14-99,14\14-99.png,71.0
1499,14,14-100,14\14-100.png,345.0
1700,17,17-1,17\17-1.png,3.0
1701,17,17-2,17\17-2.png,0.0
1702,17,17-3,17\17-3.png,26.0
1703,17,17-4,17\17-4.png,23.0
1704,17,17-5,17\17-5.png,0.0
1705,17,17-6,17\17-6.png,32.0
1706,17,17-7,17\17-7.png,388.0
1707,17,17-8,17\17-8.png,103.0
1708,17,17-9,17\17-9.png,20.0
1709,17,17-10,17\17-10.png,713.0
1710,17,17-11,17\17-11.png,127.0
1711,17,17-12,17\17-12.png,28.0
1712,17,17-13,17\17-13.png,677.0
1713,17,17-14,17\17-14.png,285.0
1714,17,17-15,17\17-15.png,311.0
1715,17,17-16,17\17-16.png,2.0
1716,17,17-17,17\17-17.png,39.0
1717,17,17-18,17\17-18.png,363.0
1718,17,17-19,17\17-19.png,0.0
1719,17,17-20,17\17-20.png,1.0
1720,17,17-21,17\17-21.png,0.0
1721,17,17-22,17\17-22.png,42.0
1722,17,17-23,17\17-23.png,0.0
1723,17,17-24,17\17-24.png,0.0
1724,17,17-25,17\17-25.png,90.0
1725,17,17-26,17\17-26.png,13.0
1726,17,17-27,17\17-27.png,0.0
1727,17,17-28,17\17-28.png,0.0
1728,17,17-29,17\17-29.png,19.0
1729,17,17-30,17\17-30.png,0.0
1730,17,17-31,17\17-31.png,685.0
1731,17,17-32,17\17-32.png,0.0
1732,17,17-33,17\17-33.png,87.0
1733,17,17-34,17\17-34.png,23.0
1734,17,17-35,17\17-35.png,708.0
1735,17,17-36,17\17-36.png,159.0
1736,17,17-37,17\17-37.png,736.0
1737,17,17-38,17\17-38.png,34.0
1738,17,17-39,17\17-39.png,38.0
1739,17,17-40,17\17-40.png,71.0
1740,17,17-41,17\17-41.png,518.0
1741,17,17-42,17\17-42.png,426.0
1742,17,17-43,17\17-43.png,3.0
1743,17,17-44,17\17-44.png,112.0
1744,17,17-45,17\17-45.png,75.0
1745,17,17-46,17\17-46.png,1.0
1746,17,17-47,17\17-47.png,6.0
1747,17,17-48,17\17-48.png,0.0
1748,17,17-49,17\17-49.png,19.0
1749,17,17-50,17\17-50.png,138.0
1750,17,17-51,17\17-51.png,43.0
1751,17,17-52,17\17-52.png,35.0
1752,17,17-53,17\17-53.png,919.0
1753,17,17-54,17\17-54.png,388.0
1754,17,17-55,17\17-55.png,1.0
1755,17,17-56,17\17-56.png,99.0
1756,17,17-57,17\17-57.png,15.0
1757,17,17-58,17\17-58.png,326.0
1758,17,17-59,17\17-59.png,0.0
1759,17,17-60,17\17-60.png,15.0
1760,17,17-61,17\17-61.png,9.0
1761,17,17-62,17\17-62.png,1.0
1762,17,17-63,17\17-63.png,130.0
1763,17,17-64,17\17-64.png,7.0
1764,17,17-65,17\17-65.png,48.0
1765,17,17-66,17\17-66.png,140.0
1766,17,17-67,17\17-67.png,140.0
1767,17,17-68,17\17-68.png,1.0
1768,17,17-69,17\17-69.png,151.0
1769,17,17-70,17\17-70.png,52.0
1770,17,17-71,17\17-71.png,26.0
1771,17,17-72,17\17-72.png,35.0
1772,17,17-73,17\17-73.png,0.0
1773,17,17-74,17\17-74.png,252.0
1774,17,17-75,17\17-75.png,0.0
1775,17,17-76,17\17-76.png,636.0
1776,17,17-77,17\17-77.png,21.0
1777,17,17-78,17\17-78.png,147.0
1778,17,17-79,17\17-79.png,154.0
1779,17,17-80,17\17-80.png,67.0
1780,17,17-81,17\17-81.png,50.0
1781,17,17-82,17\17-82.png,128.0
1782,17,17-83,17\17-83.png,109.0
1783,17,17-84,17\17-84.png,35.0
1784,17,17-85,17\17-85.png,101.0
1785,17,17-86,17\17-86.png,84.0
1786,17,17-87,17\17-87.png,205.0
1787,17,17-88,17\17-88.png,108.0
1788,17,17-89,17\17-89.png,186.0
1789,17,17-90,17\17-90.png,91.0
1790,17,17-91,17\17-91.png,12.0
1791,17,17-92,17\17-92.png,305.0
1792,17,17-93,17\17-93.png,146.0
1793,17,17-94,17\17-94.png,0.0
1794,17,17-95,17\17-95.png,1.0
1795,17,17-96,17\17-96.png,117.0
1796,17,17-97,17\17-97.png,623.0
1797,17,17-98,17\17-98.png,175.0
1798,17,17-99,17\17-99.png,234.0
1799,17,17-100,17\17-100.png,152.0
2000,20,20-1,20\20-1.png,175.0
2001,20,20-2,20\20-2.png,131.0
2002,20,20-3,20\20-3.png,2.0
2003,20,20-4,20\20-4.png,156.0
2004,20,20-5,20\20-5.png,89.0
2005,20,20-6,20\20-6.png,1413.0
2006,20,20-7,20\20-7.png,80.0
2007,20,20-8,20\20-8.png,908.0
2008,20,20-9,20\20-9.png,208.0
2009,20,20-10,20\20-10.png,280.0
2010,20,20-11,20\20-11.png,186.0
2011,20,20-12,20\20-12.png,74.0
2012,20,20-13,20\20-13.png,0.0
2013,20,20-14,20\20-14.png,67.0
2014,20,20-15,20\20-15.png,6.0
2015,20,20-16,20\20-16.png,24.0
2016,20,20-17,20\20-17.png,86.0
2017,20,20-18,20\20-18.png,739.0
2018,20,20-19,20\20-19.png,18.0
2019,20,20-20,20\20-20.png,6.0
2020,20,20-21,20\20-21.png,147.0
2021,20,20-22,20\20-22.png,0.0
2022,20,20-23,20\20-23.png,136.0
2023,20,20-24,20\20-24.png,630.0
2024,20,20-25,20\20-25.png,175.0
2025,20,20-26,20\20-26.png,9.0
2026,20,20-27,20\20-27.png,1.0
2027,20,20-28,20\20-28.png,163.0
2028,20,20-29,20\20-29.png,13.0
2029,20,20-30,20\20-30.png,98.0
2030,20,20-31,20\20-31.png,224.0
2031,20,20-32,20\20-32.png,22.0
2032,20,20-33,20\20-33.png,204.0
2033,20,20-34,20\20-34.png,96.0
2034,20,20-35,20\20-35.png,365.0
2035,20,20-36,20\20-36.png,0.0
2036,20,20-37,20\20-37.png,0.0
2037,20,20-38,20\20-38.png,0.0
2038,20,20-39,20\20-39.png,1511.0
2039,20,20-40,20\20-40.png,164.0
2040,20,20-41,20\20-41.png,63.0
2041,20,20-42,20\20-42.png,47.0
2042,20,20-43,20\20-43.png,12.0
2043,20,20-44,20\20-44.png,249.0
2044,20,20-45,20\20-45.png,172.0
2045,20,20-46,20\20-46.png,590.0
2046,20,20-47,20\20-47.png,21.0
2047,20,20-48,20\20-48.png,20.0
2048,20,20-49,20\20-49.png,392.0
2049,20,20-50,20\20-50.png,163.0
2050,20,20-51,20\20-51.png,737.0
2051,20,20-52,20\20-52.png,32.0
2052,20,20-53,20\20-53.png,8.0
2053,20,20-54,20\20-54.png,113.0
2054,20,20-55,20\20-55.png,106.0
2055,20,20-56,20\20-56.png,1295.0
2056,20,20-57,20\20-57.png,107.0
2057,20,20-58,20\20-58.png,0.0
2058,20,20-59,20\20-59.png,364.0
2059,20,20-60,20\20-60.png,175.0
2060,20,20-61,20\20-61.png,85.0
2061,20,20-62,20\20-62.png,70.0
2062,20,20-63,20\20-63.png,12.0
2063,20,20-64,20\20-64.png,16.0
2064,20,20-65,20\20-65.png,995.0
2065,20,20-66,20\20-66.png,168.0
2066,20,20-67,20\20-67.png,93.0
2067,20,20-68,20\20-68.png,0.0
2068,20,20-69,20\20-69.png,118.0
2069,20,20-70,20\20-70.png,549.0
2070,20,20-71,20\20-71.png,25.0
2071,20,20-72,20\20-72.png,0.0
2072,20,20-73,20\20-73.png,174.0
2073,20,20-74,20\20-74.png,33.0
2074,20,20-75,20\20-75.png,61.0
2075,20,20-76,20\20-76.png,418.0
2076,20,20-77,20\20-77.png,173.0
2077,20,20-78,20\20-78.png,125.0
2078,20,20-79,20\20-79.png,114.0
2079,20,20-80,20\20-80.png,97.0
2080,20,20-81,20\20-81.png,67.0
2081,20,20-82,20\20-82.png,166.0
2082,20,20-83,20\20-83.png,148.0
2083,20,20-84,20\20-84.png,126.0
2084,20,20-85,20\20-85.png,22.0
2085,20,20-86,20\20-86.png,207.0
2086,20,20-87,20\20-87.png,58.0
2087,20,20-88,20\20-88.png,55.0
2088,20,20-89,20\20-89.png,332.0
2089,20,20-90,20\20-90.png,94.0
2090,20,20-91,20\20-91.png,258.0
2091,20,20-92,20\20-92.png,46.0
2092,20,20-93,20\20-93.png,22.0
2093,20,20-94,20\20-94.png,23.0
2094,20,20-95,20\20-95.png,26.0
2095,20,20-96,20\20-96.png,1952.0
2096,20,20-97,20\20-97.png,271.0
2097,20,20-98,20\20-98.png,0.0
2098,20,20-99,20\20-99.png,832.0
2099,20,20-100,20\20-100.png,436.0
2300,23,23-1,23\23-1.png,7.0
2301,23,23-2,23\23-2.png,154.0
2302,23,23-3,23\23-3.png,35.0
2303,23,23-4,23\23-4.png,0.0
2304,23,23-5,23\23-5.png,319.0
2305,23,23-6,23\23-6.png,733.0
2306,23,23-7,23\23-7.png,1121.0
2307,23,23-8,23\23-8.png,0.0
2308,23,23-9,23\23-9.png,72.0
2309,23,23-10,23\23-10.png,7.0
2310,23,23-11,23\23-11.png,51.0
2311,23,23-12,23\23-12.png,330.0
2312,23,23-13,23\23-13.png,583.0
2313,23,23-14,23\23-14.png,0.0
2314,23,23-15,23\23-15.png,67.0
2315,23,23-16,23\23-16.png,599.0
2316,23,23-17,23\23-17.png,33.0
2317,23,23-18,23\23-18.png,85.0
2318,23,23-19,23\23-19.png,0.0
2319,23,23-20,23\23-20.png,2.0
2320,23,23-21,23\23-21.png,352.0
2321,23,23-22,23\23-22.png,800.0
2322,23,23-23,23\23-23.png,37.0
2323,23,23-24,23\23-24.png,6.0
2324,23,23-25,23\23-25.png,17.0
2325,23,23-26,23\23-26.png,361.0
2326,23,23-27,23\23-27.png,1364.0
2327,23,23-28,23\23-28.png,240.0
2328,23,23-29,23\23-29.png,5.0
2329,23,23-30,23\23-30.png,86.0
2330,23,23-31,23\23-31.png,414.0
2331,23,23-32,23\23-32.png,167.0
2332,23,23-33,23\23-33.png,24.0
2333,23,23-34,23\23-34.png,774.0
2334,23,23-35,23\23-35.png,215.0
2335,23,23-36,23\23-36.png,3.0
2336,23,23-37,23\23-37.png,1110.0
2337,23,23-38,23\23-38.png,97.0
2338,23,23-39,23\23-39.png,196.0
2339,23,23-40,23\23-40.png,44.0
2340,23,23-41,23\23-41.png,529.0
2341,23,23-42,23\23-42.png,149.0
2342,23,23-43,23\23-43.png,293.0
2343,23,23-44,23\23-44.png,2.0
2344,23,23-45,23\23-45.png,307.0
2345,23,23-46,23\23-46.png,169.0
2346,23,23-47,23\23-47.png,32.0
2347,23,23-48,23\23-48.png,4.0
2348,23,23-49,23\23-49.png,9.0
2349,23,23-50,23\23-50.png,43.0
2350,23,23-51,23\23-51.png,19.0
2351,23,23-52,23\23-52.png,45.0
2352,23,23-53,23\23-53.png,10.0
2353,23,23-54,23\23-54.png,1.0
2354,23,23-55,23\23-55.png,21.0
2355,23,23-56,23\23-56.png,0.0
2356,23,23-57,23\23-57.png,530.0
2357,23,23-58,23\23-58.png,611.0
2358,23,23-59,23\23-59.png,9.0
2359,23,23-60,23\23-60.png,6.0
2360,23,23-61,23\23-61.png,3.0
2361,23,23-62,23\23-62.png,454.0
2362,23,23-63,23\23-63.png,99.0
2363,23,23-64,23\23-64.png,23.0
2364,23,23-65,23\23-65.png,344.0
2365,23,23-66,23\23-66.png,322.0
2366,23,23-67,23\23-67.png,253.0
2367,23,23-68,23\23-68.png,16.0
2368,23,23-69,23\23-69.png,197.0
2369,23,23-70,23\23-70.png,322.0
2370,23,23-71,23\23-71.png,3.0
2371,23,23-72,23\23-72.png,1.0
2372,23,23-73,23\23-73.png,2.0
2373,23,23-74,23\23-74.png,73.0
2374,23,23-75,23\23-75.png,101.0
2375,23,23-76,23\23-76.png,0.0
2376,23,23-77,23\23-77.png,6.0
2377,23,23-78,23\23-78.png,736.0
2378,23,23-79,23\23-79.png,615.0
